	image	clusterid	Morph	BinaryType
3145	TIC0309659126_morp0.772.png	2	0.772	OverContact
3146	TIC0440796977_morp0.528.png	0	0.528	SemiDetached
3147	TIC0243475355_morp0.558.png	3	0.558	SemiDetached
3148	TIC0275051466_morp0.277.png	1	0.277	Detached
3149	TIC0350132371_morp0.367.png	0	0.367	Detached
3150	TIC0124282575_morp0.314.png	0	0.314	Detached
3151	TIC0277848666_morp0.893.png	2	0.893	Ellipsoidal
3152	TIC0316918055_morp0.426.png	0	0.426	SemiDetached
3153	TIC0091369561_morp0.552.png	3	0.552	SemiDetached
3154	TIC0087094608_morp0.259.png	0	0.259	Detached
3155	TIC0142409400_morp0.332.png	0	0.332	Detached
3156	TIC0261136311_morp0.31.png	0	0.31	Detached
3157	TIC0601366244_morp0.343.png	0	0.343	Detached
3158	TIC0280626089_morp0.532.png	3	0.532	SemiDetached
3159	TIC0447493530_morp0.551.png	0	0.551	SemiDetached
3160	TIC0069559020_morp0.633.png	3	0.633	SemiDetached
3161	TIC0229412873_morp0.773.png	2	0.773	OverContact
3162	TIC0120499528_morp0.772.png	2	0.772	OverContact
3163	TIC0128927088_morp0.564.png	0	0.564	SemiDetached
3164	TIC0211170874_morp0.367.png	0	0.367	Detached
3165	TIC0273885188_morp0.674.png	3	0.674	SemiDetached
3166	TIC0393414358_morp0.317.png	1	0.317	Detached
3167	TIC0067646988_morp0.217.png	1	0.217	Detached
3168	TIC0399729481_morp0.741.png	3	0.741	OverContact
3169	TIC0287174076_morp0.748.png	2	0.748	OverContact
3170	TIC0200297691_morp0.534.png	3	0.534	SemiDetached
3171	TIC0142865103_morp0.148.png	1	0.148	Detached
3172	TIC0244252435_morp0.409.png	0	0.409	SemiDetached
3173	TIC0121598562_morp0.309.png	1	0.309	Detached
3174	TIC0286358203_morp0.488.png	0	0.488	SemiDetached
3175	TIC0370101492_morp0.766.png	2	0.766	OverContact
3176	TIC0301063488_morp0.23.png	1	0.23	Detached
3177	TIC0298544913_morp0.46.png	0	0.46	SemiDetached
3178	TIC0387259626_morp0.249.png	1	0.249	Detached
3179	TIC0339752629_morp0.865.png	2	0.865	Ellipsoidal
3180	TIC0396573191_morp0.553.png	0	0.553	SemiDetached
3181	TIC0202839485_morp0.628.png	3	0.628	SemiDetached
3182	TIC0359188252_morp0.119.png	1	0.119	Detached
3183	TIC0161687311_morp0.652.png	3	0.652	SemiDetached
3184	TIC0164461124_morp0.565.png	3	0.565	SemiDetached
3185	TIC0416635004_morp0.041.png	1	0.041	Detached
3186	TIC0120315082_morp0.275.png	1	0.275	Detached
3187	TIC0052924466_morp0.01.png	1	0.01	Detached
3188	TIC0386431674_morp0.039.png	1	0.039	Detached
3189	TIC0388196465_morp0.701.png	2	0.701	OverContact
3190	TIC0229585356_morp0.557.png	3	0.557	SemiDetached
3191	TIC0199688472_morp0.368.png	3	0.368	Detached
3192	TIC0449351034_morp0.324.png	0	0.324	Detached
3193	TIC0038541473_morp0.147.png	1	0.147	Detached
3194	TIC0139207681_morp0.649.png	2	0.649	SemiDetached
3195	TIC0186942457_morp0.177.png	1	0.177	Detached
3196	TIC0051024887_morp0.284.png	0	0.284	Detached
3197	TIC0380822025_morp0.223.png	1	0.223	Detached
3198	TIC0162035117_morp0.155.png	1	0.155	Detached
3199	TIC0063972440_morp0.527.png	3	0.527	SemiDetached
3200	TIC0219474870_morp0.201.png	1	0.201	Detached
3201	TIC0355151781_morp0.978.png	2	0.978	Ellipsoidal
3202	TIC0170637811_morp0.636.png	3	0.636	SemiDetached
3203	TIC0166773165_morp0.238.png	1	0.238	Detached
3204	TIC0164782264_morp0.734.png	2	0.734	OverContact
3205	TIC0374859582_morp0.559.png	3	0.559	SemiDetached
3206	TIC0258918835_morp0.265.png	0	0.265	Detached
3207	TIC0349832824_morp0.519.png	3	0.519	SemiDetached
3208	TIC0083449549_morp0.531.png	3	0.531	SemiDetached
3209	TIC0390408482_morp0.697.png	2	0.697	SemiDetached
3210	TIC0371165722_morp0.508.png	0	0.508	SemiDetached
3211	TIC0341193555_morp0.134.png	1	0.134	Detached
3212	TIC0147975720_morp0.179.png	1	0.179	Detached
3213	TIC0353871287_morp0.975.png	2	0.975	Ellipsoidal
3214	TIC0369370898_morp0.411.png	3	0.411	SemiDetached
3215	TIC0148158540_morp0.544.png	3	0.544	SemiDetached
3216	TIC0396721448_morp0.317.png	0	0.317	Detached
3217	TIC0410245402_morp0.413.png	0	0.413	SemiDetached
3218	TIC0160159932_morp0.798.png	2	0.798	OverContact
3219	TIC0126336928_morp0.656.png	3	0.656	SemiDetached
3220	TIC0330753460_morp0.689.png	2	0.689	SemiDetached
3221	TIC0354535363_morp0.278.png	1	0.278	Detached
3222	TIC0243642384_morp0.744.png	0	0.744	OverContact
3223	TIC0368319105_morp0.55.png	3	0.55	SemiDetached
3224	TIC0302457456_morp0.58.png	3	0.58	SemiDetached
3225	TIC0306578324_morp0.842.png	2	0.842	Ellipsoidal
3226	TIC0311183180_morp0.086.png	1	0.086	Detached
3227	TIC0348555861_morp0.318.png	0	0.318	Detached
3228	TIC0140757590_morp0.865.png	2	0.865	Ellipsoidal
3229	TIC0233233639_morp0.831.png	2	0.831	Ellipsoidal
3230	TIC0165307617_morp0.799.png	0	0.799	OverContact
3231	TIC0141809359_morp0.089.png	1	0.089	Detached
3232	TIC0279204281_morp0.368.png	0	0.368	Detached
3233	TIC0330829235_morp0.676.png	2	0.676	SemiDetached
3234	TIC0267651492_morp0.933.png	2	0.933	Ellipsoidal
3235	TIC0131239334_morp0.729.png	2	0.729	OverContact
3236	TIC0270507305_morp0.327.png	0	0.327	Detached
3237	TIC0312111256_morp0.829.png	3	0.829	Ellipsoidal
3238	TIC0129268651_morp0.361.png	0	0.361	Detached
3239	TIC0165493409_morp0.208.png	0	0.208	Detached
3240	TIC0120414806_morp0.522.png	3	0.522	SemiDetached
3241	TIC0219738202_morp0.801.png	2	0.801	Ellipsoidal
3242	TIC0393819751_morp0.803.png	2	0.803	Ellipsoidal
3243	TIC0067186251_morp0.591.png	3	0.591	SemiDetached
3244	TIC0252725557_morp0.964.png	2	0.964	Ellipsoidal
3245	TIC0388431706_morp0.193.png	0	0.193	Detached
3246	TIC0185980914_morp0.545.png	3	0.545	SemiDetached
3247	TIC0349484636_morp0.756.png	2	0.756	OverContact
3248	TIC0121273032_morp0.414.png	0	0.414	SemiDetached
3249	TIC0140346195_morp0.412.png	0	0.412	SemiDetached
3250	TIC0161262226_morp0.742.png	2	0.742	OverContact
3251	TIC0275697259_morp0.768.png	3	0.768	OverContact
3252	TIC0453152562_morp0.191.png	1	0.191	Detached
3253	TIC0327583823_morp0.592.png	3	0.592	SemiDetached
3254	TIC0176591772_morp0.141.png	1	0.141	Detached
3255	TIC0206556127_morp0.363.png	0	0.363	Detached
3256	TIC0274601313_morp0.622.png	0	0.622	SemiDetached
3257	TIC0048184317_morp0.4.png	0	0.4	Detached
3258	TIC0308457026_morp1.01.png	2	1.01	Ellipsoidal
3259	TIC0445646082_morp0.591.png	3	0.591	SemiDetached
3260	TIC0031303242_morp0.29.png	0	0.29	Detached
3261	TIC0371066950_morp0.78.png	2	0.78	OverContact
3262	TIC0341679932_morp0.539.png	3	0.539	SemiDetached
3263	TIC0197766143_morp0.551.png	3	0.551	SemiDetached
3264	TIC0120610833_morp0.233.png	1	0.233	Detached
3265	TIC0206609630_morp0.49.png	3	0.49	SemiDetached
3266	TIC0279181220_morp0.631.png	3	0.631	SemiDetached
3267	TIC0396134795_morp0.51.png	3	0.51	SemiDetached
3268	TIC0301909087_morp0.529.png	3	0.529	SemiDetached
3269	TIC0413746112_morp0.511.png	0	0.511	SemiDetached
3270	TIC0286917658_morp0.727.png	2	0.727	OverContact
3271	TIC0159864610_morp0.449.png	1	0.449	SemiDetached
3272	TIC0388529207_morp0.184.png	1	0.184	Detached
3273	TIC0409455615_morp0.645.png	3	0.645	SemiDetached
3274	TIC0455947620_morp0.231.png	1	0.231	Detached
3275	TIC0277473207_morp0.483.png	0	0.483	SemiDetached
3276	TIC0302908037_morp0.502.png	0	0.502	SemiDetached
3277	TIC0403037785_morp0.584.png	3	0.584	SemiDetached
3278	TIC0251829135_morp0.737.png	2	0.737	OverContact
3279	TIC0356896550_morp0.746.png	2	0.746	OverContact
3280	TIC0309792357_morp0.199.png	0	0.199	Detached
3281	TIC0126944775_morp0.496.png	0	0.496	SemiDetached
3282	TIC0285181196_morp0.527.png	2	0.527	SemiDetached
3283	TIC0116502572_morp0.553.png	3	0.553	SemiDetached
3284	TIC0158660631_morp0.434.png	0	0.434	SemiDetached
3285	TIC0081390067_morp0.246.png	0	0.246	Detached
3286	TIC0157889314_morp0.581.png	3	0.581	SemiDetached
3287	TIC0367691816_morp0.682.png	2	0.682	SemiDetached
3288	TIC0177258700_morp0.811.png	2	0.811	Ellipsoidal
3289	TIC0200282468_morp0.918.png	2	0.918	Ellipsoidal
3290	TIC0437212966_morp0.491.png	0	0.491	SemiDetached
3291	TIC0355152971_morp0.452.png	0	0.452	SemiDetached
3292	TIC0231205049_morp0.483.png	3	0.483	SemiDetached
3293	TIC0425549135_morp0.211.png	1	0.211	Detached
3294	TIC0160148385_morp0.226.png	1	0.226	Detached
3295	TIC0355152640_morp0.212.png	1	0.212	Detached
3296	TIC0115046240_morp0.832.png	2	0.832	Ellipsoidal
3297	TIC0138136997_morp0.322.png	0	0.322	Detached
3298	TIC0376595143_morp0.365.png	0	0.365	Detached
3299	TIC0140830390_morp0.279.png	1	0.279	Detached
3300	TIC0299702740_morp0.616.png	3	0.616	SemiDetached
3301	TIC0240178198_morp0.788.png	2	0.788	OverContact
3302	TIC0423363853_morp0.155.png	1	0.155	Detached
3303	TIC0140804999_morp0.61.png	3	0.61	SemiDetached
3304	TIC0024433067_morp0.466.png	3	0.466	SemiDetached
3305	TIC0432761331_morp0.786.png	2	0.786	OverContact
3306	TIC0410620593_morp0.565.png	3	0.565	SemiDetached
3307	TIC0161687316_morp0.643.png	3	0.643	SemiDetached
3308	TIC0238229705_morp0.136.png	1	0.136	Detached
3309	TIC0219912046_morp0.516.png	3	0.516	SemiDetached
3310	TIC0364398410_morp0.53.png	3	0.53	SemiDetached
3311	TIC0356524567_morp0.531.png	0	0.531	SemiDetached
3312	TIC0220567625_morp0.128.png	1	0.128	Detached
3313	TIC0393491149_morp0.595.png	3	0.595	SemiDetached
3314	TIC0234494090_morp0.266.png	1	0.266	Detached
3315	TIC0325564366_morp0.509.png	3	0.509	SemiDetached
3316	TIC0357512000_morp0.697.png	2	0.697	SemiDetached
3317	TIC0224303753_morp0.88.png	2	0.88	Ellipsoidal
3318	TIC0202299805_morp0.524.png	3	0.524	SemiDetached
3319	TIC0273042650_morp0.222.png	1	0.222	Detached
3320	TIC0282270717_morp0.636.png	3	0.636	SemiDetached
3321	TIC0136317809_morp0.404.png	3	0.404	SemiDetached
3322	TIC0342025025_morp0.518.png	3	0.518	SemiDetached
3323	TIC0402339590_morp0.646.png	3	0.646	SemiDetached
3324	TIC0188512866_morp0.531.png	3	0.531	SemiDetached
3325	TIC0259671983_morp0.496.png	3	0.496	SemiDetached
3326	TIC0063916460_morp0.442.png	3	0.442	SemiDetached
3327	TIC0417126296_morp0.209.png	1	0.209	Detached
3328	TIC0220397947_morp0.328.png	0	0.328	Detached
3329	TIC0365956683_morp0.552.png	3	0.552	SemiDetached
3330	TIC0025078924_morp0.556.png	3	0.556	SemiDetached
3331	TIC0171084337_morp0.753.png	2	0.753	OverContact
3332	TIC0167756615_morp0.159.png	0	0.159	Detached
3333	TIC0391906858_morp0.933.png	2	0.933	Ellipsoidal
3334	TIC0207080350_morp0.183.png	1	0.183	Detached
3335	TIC0231833061_morp0.013.png	0	0.013	Detached
3336	TIC0048191564_morp0.248.png	1	0.248	Detached
3337	TIC0308018120_morp0.779.png	2	0.779	OverContact
3338	TIC0044737596_morp0.278.png	1	0.278	Detached
3339	TIC0164781045_morp0.372.png	0	0.372	Detached
3340	TIC0256516208_morp0.258.png	1	0.258	Detached
3341	TIC0093000166_morp0.332.png	1	0.332	Detached
3342	TIC0167570131_morp0.81.png	2	0.81	Ellipsoidal
3343	TIC0233195058_morp0.455.png	3	0.455	SemiDetached
3344	TIC0279217728_morp0.345.png	1	0.345	Detached
3345	TIC0079403459_morp0.583.png	3	0.583	SemiDetached
3346	TIC0389761749_morp0.771.png	2	0.771	OverContact
3347	TIC0168809669_morp0.6.png	3	0.6	SemiDetached
3348	TIC0078450017_morp0.334.png	1	0.334	Detached
3349	TIC0288735205_morp0.252.png	1	0.252	Detached
3350	TIC0159871619_morp0.488.png	0	0.488	SemiDetached
3351	TIC0270166263_morp0.047.png	1	0.047	Detached
3352	TIC0458842028_morp0.231.png	0	0.231	Detached
3353	TIC0243319567_morp0.752.png	2	0.752	OverContact
3354	TIC0412941718_morp0.481.png	0	0.481	SemiDetached
3355	TIC0468827257_morp0.101.png	0	0.101	Detached
3356	TIC0453097744_morp0.782.png	2	0.782	OverContact
3357	TIC0146439804_morp0.077.png	1	0.077	Detached
3358	TIC0169819162_morp0.082.png	1	0.082	Detached
3359	TIC0156758188_morp0.53.png	3	0.53	SemiDetached
3360	TIC0434097226_morp0.774.png	2	0.774	OverContact
3361	TIC0231714759_morp0.524.png	3	0.524	SemiDetached
3362	TIC0323442776_morp0.775.png	2	0.775	OverContact
3363	TIC0120341889_morp0.544.png	3	0.544	SemiDetached
3364	TIC0308307606_morp0.306.png	0	0.306	Detached
3365	TIC0060735803_morp0.052.png	1	0.052	Detached
3366	TIC0171419257_morp0.502.png	0	0.502	SemiDetached
3367	TIC0201234926_morp0.05.png	1	0.05	Detached
3368	TIC0078234838_morp0.306.png	0	0.306	Detached
3369	TIC0092359850_morp0.395.png	0	0.395	Detached
3370	TIC0077044471_morp0.31.png	0	0.31	Detached
3371	TIC0273872891_morp0.762.png	2	0.762	OverContact
3372	TIC0269411609_morp0.297.png	0	0.297	Detached
3373	TIC0032959497_morp0.524.png	3	0.524	SemiDetached
3374	TIC0063006634_morp0.644.png	3	0.644	SemiDetached
3375	TIC0277649549_morp0.063.png	1	0.063	Detached
3376	TIC0255319384_morp0.542.png	0	0.542	SemiDetached
3377	TIC0301405723_morp0.59.png	3	0.59	SemiDetached
3378	TIC0167201539_morp0.152.png	1	0.152	Detached
3379	TIC0279871974_morp0.438.png	3	0.438	SemiDetached
3380	TIC0253922296_morp0.53.png	0	0.53	SemiDetached
3381	TIC0309600985_morp0.231.png	1	0.231	Detached
3382	TIC0248399337_morp0.92.png	2	0.92	Ellipsoidal
3383	TIC0255548311_morp0.163.png	1	0.163	Detached
3384	TIC0124369049_morp0.759.png	2	0.759	OverContact
3385	TIC0143117999_morp0.189.png	1	0.189	Detached
3386	TIC0452845139_morp0.352.png	1	0.352	Detached
3387	TIC0077557473_morp0.513.png	3	0.513	SemiDetached
3388	TIC0399664959_morp0.526.png	1	0.526	SemiDetached
3389	TIC0157751050_morp0.31.png	1	0.31	Detached
3390	TIC0124712813_morp0.381.png	0	0.381	Detached
3391	TIC0093316328_morp0.594.png	3	0.594	SemiDetached
3392	TIC0260609205_morp0.433.png	1	0.433	SemiDetached
3393	TIC0259967623_morp0.532.png	0	0.532	SemiDetached
3394	TIC0284457791_morp0.397.png	3	0.397	Detached
3395	TIC0178859380_morp0.746.png	2	0.746	OverContact
3396	TIC0419635446_morp0.743.png	2	0.743	OverContact
3397	TIC0140661916_morp0.596.png	3	0.596	SemiDetached
3398	TIC0197757000_morp0.541.png	3	0.541	SemiDetached
3399	TIC0290547036_morp0.604.png	3	0.604	SemiDetached
3400	TIC0235385233_morp0.55.png	3	0.55	SemiDetached
3401	TIC0277683130_morp0.165.png	1	0.165	Detached
3402	TIC0116991977_morp0.505.png	0	0.505	SemiDetached
3403	TIC0337886863_morp0.55.png	3	0.55	SemiDetached
3404	TIC0124712820_morp0.325.png	0	0.325	Detached
3405	TIC0156169159_morp0.629.png	2	0.629	SemiDetached
3406	TIC0066509654_morp0.224.png	1	0.224	Detached
3407	TIC0305633328_morp0.622.png	2	0.622	SemiDetached
3408	TIC0233282561_morp0.721.png	2	0.721	OverContact
3409	TIC0342694097_morp0.647.png	3	0.647	SemiDetached
3410	TIC0431633352_morp0.468.png	0	0.468	SemiDetached
3411	TIC0197886566_morp0.496.png	3	0.496	SemiDetached
3412	TIC0206856569_morp0.327.png	0	0.327	Detached
3413	TIC0251078096_morp0.67.png	2	0.67	SemiDetached
3414	TIC0452544997_morp0.531.png	3	0.531	SemiDetached
3415	TIC0408552008_morp0.41.png	3	0.41	SemiDetached
3416	TIC0339607421_morp0.316.png	1	0.316	Detached
3417	TIC0280206394_morp0.087.png	1	0.087	Detached
3418	TIC0293689267_morp0.227.png	0	0.227	Detached
3419	TIC0097908039_morp0.6.png	0	0.6	SemiDetached
3420	TIC0279615979_morp0.777.png	2	0.777	OverContact
3421	TIC0104909909_morp0.472.png	3	0.472	SemiDetached
3422	TIC0031511621_morp0.633.png	0	0.633	SemiDetached
3423	TIC0067267845_morp0.586.png	3	0.586	SemiDetached
3424	TIC0140659980_morp0.085.png	1	0.085	Detached
3425	TIC0377506471_morp0.649.png	2	0.649	SemiDetached
3426	TIC0214517366_morp0.048.png	1	0.048	Detached
3427	TIC0121020626_morp0.505.png	3	0.505	SemiDetached
3428	TIC0395459736_morp0.399.png	0	0.399	Detached
3429	TIC0041591173_morp0.005.png	1	0.005	Detached
3430	TIC0143234741_morp0.389.png	3	0.389	Detached
3431	TIC0269696430_morp0.326.png	1	0.326	Detached
3432	TIC0138819130_morp0.239.png	1	0.239	Detached
3433	TIC0327668243_morp0.42.png	0	0.42	SemiDetached
3434	TIC0383676981_morp0.754.png	2	0.754	OverContact
3435	TIC0260536927_morp0.335.png	0	0.335	Detached
3436	TIC0239673325_morp0.524.png	0	0.524	SemiDetached
3437	TIC0038846515_morp0.446.png	1	0.446	SemiDetached
3438	TIC0391927558_morp0.641.png	2	0.641	SemiDetached
3439	TIC0219145901_morp0.88.png	2	0.88	Ellipsoidal
3440	TIC0159950145_morp0.728.png	2	0.728	OverContact
3441	TIC0234840976_morp0.585.png	3	0.585	SemiDetached
3442	TIC0301407485_morp0.53.png	3	0.53	SemiDetached
3443	TIC0143959183_morp0.65.png	3	0.65	SemiDetached
3444	TIC0230061567_morp0.989.png	2	0.989	Ellipsoidal
3445	TIC0365570620_morp0.527.png	3	0.527	SemiDetached
3446	TIC0376963666_morp0.672.png	2	0.672	SemiDetached
3447	TIC0428102518_morp0.272.png	0	0.272	Detached
3448	TIC0022481474_morp0.433.png	3	0.433	SemiDetached
3449	TIC0446832107_morp0.217.png	1	0.217	Detached
3450	TIC0457173024_morp0.643.png	2	0.643	SemiDetached
3451	TIC0263078716_morp0.302.png	1	0.302	Detached
3452	TIC0162305237_morp0.882.png	2	0.882	Ellipsoidal
3453	TIC0233531814_morp0.272.png	1	0.272	Detached
3454	TIC0264301570_morp0.286.png	1	0.286	Detached
3455	TIC0140736015_morp0.108.png	1	0.108	Detached
3456	TIC0164413080_morp0.394.png	0	0.394	Detached
3457	TIC0220430912_morp0.561.png	3	0.561	SemiDetached
3458	TIC0399737080_morp0.578.png	3	0.578	SemiDetached
3459	TIC0156921656_morp0.549.png	0	0.549	SemiDetached
3460	TIC0423987361_morp0.141.png	1	0.141	Detached
3461	TIC0309257814_morp0.362.png	0	0.362	Detached
3462	TIC0280095254_morp0.515.png	0	0.515	SemiDetached
3463	TIC0089522181_morp0.371.png	3	0.371	Detached
3464	TIC0158301961_morp0.225.png	1	0.225	Detached
3465	TIC0178171080_morp0.301.png	0	0.301	Detached
3466	TIC0255700967_morp0.228.png	0	0.228	Detached
3467	TIC0280909668_morp0.536.png	3	0.536	SemiDetached
3468	TIC0364392434_morp0.777.png	2	0.777	OverContact
3469	TIC0165470014_morp0.048.png	1	0.048	Detached
3470	TIC0284703623_morp0.831.png	2	0.831	Ellipsoidal
3471	TIC0159723646_morp0.627.png	2	0.627	SemiDetached
3472	TIC0199662929_morp0.406.png	3	0.406	SemiDetached
3473	TIC0129455317_morp0.744.png	2	0.744	OverContact
3474	TIC0350298314_morp0.002.png	1	0.002	Detached
3475	TIC0202445608_morp0.622.png	3	0.622	SemiDetached
3476	TIC0347809861_morp0.54.png	3	0.54	SemiDetached
3477	TIC0306900161_morp0.29.png	1	0.29	Detached
3478	TIC0320536498_morp0.89.png	2	0.89	Ellipsoidal
3479	TIC0394596952_morp0.923.png	2	0.923	Ellipsoidal
3480	TIC0302771290_morp0.564.png	3	0.564	SemiDetached
3481	TIC0176910080_morp0.52.png	3	0.52	SemiDetached
3482	TIC0470677450_morp0.413.png	1	0.413	SemiDetached
3483	TIC0124651221_morp0.325.png	0	0.325	Detached
3484	TIC0179295564_morp0.212.png	1	0.212	Detached
3485	TIC0118313102_morp0.18.png	1	0.18	Detached
3486	TIC0350618622_morp0.015.png	1	0.015	Detached
3487	TIC0233532554_morp0.548.png	3	0.548	SemiDetached
3488	TIC0193774939_morp0.565.png	3	0.565	SemiDetached
3489	TIC0029053989_morp0.543.png	3	0.543	SemiDetached
3490	TIC0353939279_morp0.737.png	2	0.737	OverContact
3491	TIC0105802318_morp0.876.png	2	0.876	Ellipsoidal
3492	TIC0292115251_morp0.346.png	1	0.346	Detached
3493	TIC0146344020_morp0.266.png	0	0.266	Detached
3494	TIC0148656659_morp0.51.png	3	0.51	SemiDetached
3495	TIC0396953669_morp0.595.png	3	0.595	SemiDetached
3496	TIC0415873588_morp0.5.png	0	0.5	SemiDetached
3497	TIC0343326909_morp0.583.png	3	0.583	SemiDetached
3498	TIC0302089933_morp0.201.png	1	0.201	Detached
3499	TIC0327850372_morp0.419.png	0	0.419	SemiDetached
3500	TIC0336405638_morp0.169.png	1	0.169	Detached
3501	TIC0143669444_morp0.842.png	2	0.842	Ellipsoidal
3502	TIC0028159019_morp0.5.png	1	0.5	SemiDetached
3503	TIC0147214032_morp0.488.png	0	0.488	SemiDetached
3504	TIC0346429188_morp0.534.png	3	0.534	SemiDetached
3505	TIC0371839073_morp0.274.png	3	0.274	Detached
3506	TIC0396004353_morp0.502.png	3	0.502	SemiDetached
3507	TIC0298372701_morp0.267.png	0	0.267	Detached
3508	TIC0153742549_morp0.309.png	0	0.309	Detached
3509	TIC0377912676_morp0.78.png	2	0.78	OverContact
3510	TIC0316660881_morp0.632.png	2	0.632	SemiDetached
3511	TIC0190863171_morp0.62.png	3	0.62	SemiDetached
3512	TIC0286036831_morp0.944.png	2	0.944	Ellipsoidal
3513	TIC0305675525_morp0.853.png	2	0.853	Ellipsoidal
3514	TIC0365366508_morp0.565.png	3	0.565	SemiDetached
3515	TIC0117378874_morp0.668.png	2	0.668	SemiDetached
3516	TIC0458478250_morp0.329.png	1	0.329	Detached
3517	TIC0320855910_morp0.487.png	0	0.487	SemiDetached
3518	TIC0420137341_morp0.883.png	2	0.883	Ellipsoidal
3519	TIC0098478039_morp0.465.png	0	0.465	SemiDetached
3520	TIC0046313508_morp0.628.png	3	0.628	SemiDetached
3521	TIC0147576476_morp0.578.png	3	0.578	SemiDetached
3522	TIC0353863850_morp0.786.png	2	0.786	OverContact
3523	TIC0372909935_morp0.215.png	1	0.215	Detached
3524	TIC0042244951_morp0.6.png	3	0.6	SemiDetached
3525	TIC0057232909_morp0.425.png	0	0.425	SemiDetached
3526	TIC0192087959_morp0.392.png	0	0.392	Detached
3527	TIC0219328400_morp0.802.png	2	0.802	Ellipsoidal
3528	TIC0213067604_morp0.728.png	2	0.728	OverContact
3529	TIC0173424364_morp0.642.png	3	0.642	SemiDetached
3530	TIC0190734021_morp0.569.png	3	0.569	SemiDetached
3531	TIC0362791996_morp0.362.png	0	0.362	Detached
3532	TIC0177417406_morp0.583.png	0	0.583	SemiDetached
3533	TIC0245527958_morp0.967.png	2	0.967	Ellipsoidal
3534	TIC0124950413_morp0.219.png	1	0.219	Detached
3535	TIC0138726174_morp0.807.png	0	0.807	Ellipsoidal
3536	TIC0119058688_morp0.266.png	0	0.266	Detached
3537	TIC0290003896_morp0.405.png	0	0.405	SemiDetached
3538	TIC0035349987_morp0.018.png	1	0.018	Detached
3539	TIC0169532543_morp0.627.png	3	0.627	SemiDetached
3540	TIC0354119540_morp0.441.png	3	0.441	SemiDetached
3541	TIC0058108085_morp0.512.png	3	0.512	SemiDetached
3542	TIC0236537131_morp0.561.png	3	0.561	SemiDetached
3543	TIC0259901124_morp0.883.png	2	0.883	Ellipsoidal
3544	TIC0434723918_morp0.255.png	1	0.255	Detached
3545	TIC0166090445_morp0.129.png	0	0.129	Detached
3546	TIC0425166925_morp0.595.png	3	0.595	SemiDetached
3547	TIC0193136669_morp0.65.png	0	0.65	SemiDetached
3548	TIC0133701671_morp0.235.png	0	0.235	Detached
3549	TIC0229057817_morp0.585.png	3	0.585	SemiDetached
3550	TIC0370101325_morp0.897.png	2	0.897	Ellipsoidal
3551	TIC0078740218_morp0.235.png	0	0.235	Detached
3552	TIC0219244444_morp0.344.png	3	0.344	Detached
3553	TIC0276162169_morp0.514.png	3	0.514	SemiDetached
3554	TIC0410299018_morp0.998.png	2	0.998	Ellipsoidal
3555	TIC0273574141_morp0.522.png	3	0.522	SemiDetached
3556	TIC0213514265_morp0.556.png	3	0.556	SemiDetached
3557	TIC0332607409_morp0.342.png	0	0.342	Detached
3558	TIC0129979528_morp0.542.png	0	0.542	SemiDetached
3559	TIC0392113518_morp0.393.png	1	0.393	Detached
3560	TIC0271529113_morp0.537.png	3	0.537	SemiDetached
3561	TIC0432610098_morp0.483.png	1	0.483	SemiDetached
3562	TIC0272822330_morp0.367.png	3	0.367	Detached
3563	TIC0168674931_morp0.599.png	3	0.599	SemiDetached
3564	TIC0281666783_morp0.153.png	1	0.153	Detached
3565	TIC0038699825_morp0.592.png	3	0.592	SemiDetached
3566	TIC0349480507_morp0.552.png	3	0.552	SemiDetached
3567	TIC0287196418_morp0.418.png	1	0.418	SemiDetached
3568	TIC0422251657_morp0.244.png	0	0.244	Detached
3569	TIC0173419202_morp0.608.png	3	0.608	SemiDetached
3570	TIC0243248327_morp0.502.png	3	0.502	SemiDetached
3571	TIC0252140076_morp0.408.png	3	0.408	SemiDetached
3572	TIC0180724703_morp0.604.png	3	0.604	SemiDetached
3573	TIC0377251803_morp0.931.png	2	0.931	Ellipsoidal
3574	TIC0169458450_morp0.272.png	0	0.272	Detached
3575	TIC0258108067_morp0.108.png	1	0.108	Detached
3576	TIC0421191260_morp0.493.png	3	0.493	SemiDetached
3577	TIC0023559851_morp0.611.png	3	0.611	SemiDetached
3578	TIC0114819301_morp0.109.png	1	0.109	Detached
3579	TIC0279224984_morp0.797.png	2	0.797	OverContact
3580	TIC0438071843_morp0.311.png	0	0.311	Detached
3581	TIC0064904640_morp0.322.png	1	0.322	Detached
3582	TIC0272489351_morp0.35.png	0	0.35	Detached
3583	TIC0387544749_morp0.485.png	0	0.485	SemiDetached
3584	TIC0470152814_morp0.317.png	0	0.317	Detached
3585	TIC0121124831_morp0.435.png	0	0.435	SemiDetached
3586	TIC0438790187_morp0.361.png	0	0.361	Detached
3587	TIC0091542943_morp0.17.png	0	0.17	Detached
3588	TIC0387356770_morp0.33.png	1	0.33	Detached
3589	TIC0142783746_morp0.205.png	0	0.205	Detached
3590	TIC0242799145_morp0.254.png	0	0.254	Detached
3591	TIC0231973885_morp0.542.png	3	0.542	SemiDetached
3592	TIC0272357134_morp0.497.png	3	0.497	SemiDetached
3593	TIC0236445129_morp0.533.png	0	0.533	SemiDetached
3594	TIC0353650675_morp0.51.png	3	0.51	SemiDetached
3595	TIC0405504882_morp0.371.png	0	0.371	Detached
3596	TIC0315287999_morp0.579.png	3	0.579	SemiDetached
3597	TIC0450109281_morp0.593.png	3	0.593	SemiDetached
